"","frn","cnt_co","cnt_services","cnt_locations","area_sqkm2","states"
"2154","0023931041",3,4966,4966,820.063223,"{48}"
"2155","0023933112",1,57,45,13.988399,"{15}"
"2156","0023958416",3,52476,28431,1190.453768,"{16}"
"2157","0023962756",2,1940,1940,835.565954,"{06}"
"2158","0023973480",13,50109,50109,6327.363878,"{24,42,51,53,54}"
"2159","0023979206",1,1496,776,917.859187,"{32}"
"2160","0023985237",8,22909,22909,2711.080699,"{40}"
"2161","0024000473",3,41021,41019,5018.495139,"{41,53}"
"2162","0024009813",1,4997,4997,69.44064,"{25}"
"2163","0024022451",15,427057,427057,2277.640801,"{48}"
"2164","0024025736",7,12102,12102,481.277874,"{17}"
"2165","0024026304",1,1315,1315,47.608917,"{27}"
"2166","0024027534",1,820,820,66.437963,"{40}"
"2167","0024031932",4,5024,5024,736.06543,"{05}"
"2168","0024035909",1,23,23,30.633024,"{02}"
"2169","0024046914",1,412,318,77.323468,"{25}"
"2170","0024049215",44,200076,177801,13170.054161,"{17,18,26}"
"2171","0024056673",44,85046,85046,14297.755639,"{05,06,18,22,26,28,29,37,39,40,41,48,51,55}"
"2172","0025412743",2,3553,3553,175.51776,"{13}"
"2173","0024062309",393,5095730,4409046,216853.956256,"{06,08,16,17,18,19,20,27,29,31,32,40,41,46,48,49,55,56}"
"2174","0024065591",17,102257,102257,20143.479696,"{23,33,50}"
"2175","0024066110",2,770,770,145.112261,"{50}"
"2176","0024077000",2,6019,4504,302.043022,"{13}"
"2177","0024084238",2,6958,6736,243.584201,"{48}"
"2178","0024109449",27,109342,97923,4434.542591,"{01,28}"
"2179","0024113037",1,556,556,36.37302,"{29}"
"2180","0024113052",1,10,10,15.928189,"{29}"
"2181","0024113060",1,35,35,13.916377,"{29}"
"2182","0024113623",2,2216,2216,616.98967,"{41,53}"
"2183","0024117624",1,44,44,23.398339,"{08}"
"2184","0024123366",2,8336,8336,976.774841,"{42}"
"2185","0024124547",6,8915,4271,1057.888465,"{19,29}"
"2186","0024126690",1,582,582,67.71923,"{04}"
"2187","0024136434",1,34580,34580,245.445582,"{55}"
"2188","0024146821",1,18,18,29.467346,"{08}"
"2189","0024146953",2,143,143,126.246391,"{39}"
"2190","0024148330",2,747,747,317.885426,"{08}"
"2191","0024157745",2,3735,3601,364.209728,"{26}"
"2192","0024170359",105,2314862,1157431,10264.632066,"{08,09,12,17,18,19,21,26,27,28,29,37,39,48,51,55}"
"2193","0024181588",7,6614,6582,885.558904,"{01,13}"
"2194","0024187825",7,315,315,2705.650443,"{30}"
"2195","0024225260",4,321332,321332,701.869541,"{48}"
"2196","0024272841",5,11569,11569,1004.18215,"{24}"
"2197","0024285652",2,3059,3059,278.50328,"{19}"
"2198","0024291908",2,299,299,6.825097,"{04}"
"2199","0024352650",5,21528,21528,1668.158117,"{40,48}"
"2200","0024354540",1,60893,60893,593.024788,"{02}"
"2201","0024361297",1,65,65,6.217892,"{13}"
"2202","0024368151",14,1176,1176,242.030782,"{42,54}"
"2203","0024372450",9,29416,29292,2821.952651,"{19,27}"
"2204","0024375438",17,168089,168034,1665.541612,"{72}"
"2205","0024386914",3,1973,1518,332.162214,"{29}"
"2206","0024392102",1,114,114,0.877173,"{25}"
"2207","0024392797",9,22,22,40.26324,"{13,45}"
"2208","0024412777",2,1261,1261,68.440843,"{49}"
"2209","0024414930",3,88,88,153.312864,"{01}"
"2210","0024418584",2,2070,2070,15.03575,"{47}"
"2211","0024428252",2,30448,30448,336.955639,"{49}"
"2212","0024447120",2,442,442,152.51623,"{53}"
"2213","0024470684",3,7562,7562,359.456923,"{47}"
"2214","0024493728",11,28753,28753,6094.89709,"{31}"
"2215","0024532780",2,2388,2388,729.604354,"{18}"
"2216","0024650061",9,445,445,1615.064193,"{05,31,46}"
"2217","0024656209",1,34,34,7.63659,"{26}"
"2218","0024665390",4,4218,4218,435.43267,"{18}"
"2219","0024688079",5,84454,84447,316.176108,"{06}"
"2220","0024691859",9,17184,12986,2963.279682,"{27}"
"2221","0024701369",6,44484,44484,2484.849821,"{42}"
"2222","0024723207",7,2954,2954,351.761053,"{48}"
"2223","0024730574",69,757529,755406,6402.13604,"{72}"
"2224","0024732802",2,4025,3081,264.850612,"{50}"
"2225","0024741118",16,56405,56405,8901.980692,"{47}"
"2226","0024746711",28,19632,19632,848.059727,"{06}"
"2227","0024752842",6,86118,85645,2912.072153,"{48}"
"2228","0024758609",3,7,7,257.791084,"{02}"
"2229","0024770679",3,4187,3720,200.401366,"{28}"
"2230","0024774556",3,323,323,54.899345,"{25}"
"2231","0024797094",2,2640,1569,942.494851,"{35}"
"2232","0024799751",7,32,32,41.93721,"{12,36}"
"2233","0024800807",4,2220,2220,454.671091,"{01}"
"2234","0024801680",2,11558,11558,113.335328,"{40}"
"2235","0024813412",1,2498,1249,134.474995,"{37}"
"2236","0024813446",2,2073,2073,111.496192,"{37}"
"2237","0024813461",1,1778,1778,164.997242,"{37}"
"2238","0024849655",6,82250,81281,9091.315062,"{06}"
"2239","0024862138",2,1150,1150,227.049645,"{51}"
"2240","0024864191",3,2272,2266,796.397112,"{42}"
"2241","0024866006",1,3591,3567,375.772003,"{53}"
"2242","0024912487",3,4999,4597,259.514028,"{47}"
"2243","0024934085",1,556,556,26.855739,"{39}"
"2244","0024974438",2,3987,3987,4609.049784,"{30}"
"2245","0024987547",2,3523,2761,882.516318,"{48}"
"2246","0025056649",1,31,31,164.16141,"{02}"
"2247","0025093154",1,822,822,56.486237,"{25}"
"2248","0025100835",3,2295,2295,1262.182359,"{32}"
"2249","0025112707",8,41023,40790,6373.015152,"{40,48}"
"2250","0025124421",3,5290,4449,1593.875072,"{16,53}"
"2251","0025124595",7,35833,35833,15542.747095,"{49,56}"
"2252","0025132648",6,7755,7677,1260.764367,"{42}"
"2253","0025140807",3,10120,10120,344.208352,"{36,42}"
"2254","0025148065",23,155694,155300,659.661502,"{06,08,11,24,25,34,36,51}"
"2255","0025151754",59,984495,829722,31604.590525,"{18,26,39}"
"2256","0025165275",1,236,236,586.040295,"{02}"
"2257","0025165895",2,2704,2704,377.088625,"{37}"
"2258","0025165903",5,14377,14377,1222.955136,"{51}"
"2259","0025175902",1,2553,2553,89.647531,"{42}"
"2260","0025198367",1,8108,8108,86.235453,"{06}"
"2261","0025226895",8,16017,16017,83.801021,"{13}"
"2262","0025236944",3,3,3,98.117301,"{08}"
"2263","0025245739",1,1355,1355,35.123485,"{51}"
"2264","0025284910",4,7249,7249,158.058227,"{51}"
"2265","0025296351",31,71856,71856,22042.625377,"{30,46,56}"
"2266","0025297086",3,933847,933847,5237.923049,"{04}"
"2267","0025316993",1,2,2,1631.303029,"{02}"
"2268","0025317728",6,19089,12287,844.55215,"{13}"
"2269","0025325838",6,49888,24944,1218.154571,"{08}"
"2270","0025360173",25,157751,151988,8722.352336,"{35,40,48}"
"2271","0025379850",12,7020,7020,512.086384,"{05,29}"
"2272","0025381195",3,21211,21211,245.879562,"{39,54}"
"2273","0025392374",4,445,445,17.142673,"{12}"
"2274","0025394529",4,76885,76880,1847.005014,"{48}"
"2275","0025406257",1,8639,8639,197.407257,"{39}"
"2276","0025418104",6,22983,22983,1882.739553,"{01,13}"
"2277","0025438292",2,3689,3689,594.595975,"{08}"
"2278","0025446428",6,49026,49026,4564.424436,"{17}"
"2279","0025460445",2,16979,16979,1285.412291,"{30}"
"2280","0025465451",1,44651,44651,124.369877,"{47}"
"2281","0025488180",3,32,32,13.711203,"{54}"
"2282","0025493925",3,801,801,218.723379,"{19}"
"2283","0025511759",118,1047063,1047063,13955.898653,"{17,18,26,55}"
"2284","0025529751",12,9384,9383,1814.914397,"{08,48}"
"2285","0025531922",5,3043,3043,860.660815,"{05}"
"2286","0025531930",1,1248,1248,114.500727,"{05}"
"2287","0025531955",1,859,859,179.394118,"{40}"
"2288","0025558750",3,2726,2726,426.009777,"{51}"
"2289","0025568932",4,178,178,137.257737,"{13}"
"2290","0025609058",1,15,15,9.216715,"{39}"
"2291","0025619222",16,196,196,25.626997,"{08,12,18,21,26,29,39,55}"
"2292","0025620675",1,814,814,30.062749,"{19}"
"2293","0025633058",2,7042,7042,174.195939,"{46}"
"2294","0025644741",3,1347,1347,391.082989,"{46}"
"2295","0025646373",1424,35707002,35289153,539503.517069,"{01,04,06,08,09,12,13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,44,45,47,48,50,51,53,54,55,56}"
"2296","0025681123",7,213649,213649,782.394449,"{37}"
"2297","0025682071",1,3940,3714,126.748148,"{27}"
"2298","0025700758",3,9165,9165,1443.533876,"{08}"
"2299","0025716127",3,993,993,308.187646,"{48}"
"2300","0025718255",1,71975,71975,2802.792587,"{41}"
"2301","0025722919",3,3095,2686,482.993575,"{29}"
"2302","0025725110",2,141278,141278,2779.217387,"{04}"
"2303","0025753252",4,26563,26563,33.824038,"{25,36}"
"2304","0025758848",4,7322,7002,1371.635579,"{27,55}"
"2305","0025770454",2,52933,31090,581.787766,"{04}"
"2306","0025772484",2,290,290,284.6075,"{20}"
"2307","0025801879",1,122,122,6.369898,"{55}"
"2308","0025805870",2,8329,8329,1449.777798,"{35}"
"2309","0025852716",2,85234,52861,3758.975623,"{08}"
"2310","0025853722",2,590,590,401.746094,"{27}"
"2311","0025879123",8,23310,23310,1494.665663,"{37,51}"
"2312","0025890021",1,415,415,29.178616,"{06}"
"2313","0025915802",4,7858,7858,957.214403,"{24}"
"2314","0025942202",20,22042,22042,234.012818,"{17}"
"2315","0025956137",9,17358,17358,5010.932857,"{19}"
"2316","0025972373",3,2574,2574,167.183221,"{39}"
"2317","0026042440",3,1314,1314,571.584551,"{27}"
"2318","0026043968",3220,114863490,114863490,6916262.35937999,"{01,02,04,05,06,08,09,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56,72}"
"2319","0026068593",4,16989,16989,693.659728,"{26}"
"2320","0026075481",11,170156,170142,677.721871,"{17,29}"
"2321","0026094144",1,22872,22872,698.263663,"{04}"
"2322","0026120956",25,169783,134893,804.994964,"{18,72}"
"2323","0026136184",5,869,869,353.751651,"{19}"
"2324","0026140111",4,3704,3704,1020.089058,"{22}"
"2325","0026143024",10,81423,76746,4879.919645,"{48}"
"2326","0026168773",6,38656,38656,1734.177046,"{47}"
"2327","0026169045",3,3887,3887,222.937286,"{18}"
"2328","0026174748",4,18662,18662,1259.854245,"{17}"
"2329","0026191858",6,12480,12480,4619.306694,"{16}"
"2330","0026202879",50,659080,429782,21671.434848,"{12,37,45,51}"
"2331","0026204370",3,1697,1697,199.985793,"{42}"
"2332","0026218602",5,1611,1611,502.785329,"{05,28}"
"2333","0026223164",1,773,772,201.005505,"{41}"
"2334","0026260919",1,1,1,0.14931,"{39}"
"2335","0026268516",7,27054,24247,3884.767955,"{06,32}"
"2336","0026273219",26,50,50,10.684003,"{24,37,42,45,54}"
"2337","0026282459",1,3504,3504,3366.198277,"{41}"
"2338","0026288779",5,18353,18353,2003.106051,"{18,39}"
"2339","0026290791",12,821,821,730.343434,"{29}"
"2340","0026291765",5,8053,8053,1057.243534,"{39}"
"2341","0026300129",1,30705,30705,124.445497,"{55}"
"2342","0026359026",12,37377,37377,5140.313895,"{01,28}"
"2343","0026359349",6,14131,14131,2990.931553,"{29}"
"2344","0026368415",1,284,284,31.90301,"{40}"
"2345","0026369231",16,270131,266192,15935.983226,"{23}"
"2346","0026376368",1,6757,6757,36.63549,"{39}"
"2347","0026386086",4,335,335,795.379651,"{31}"
"2348","0026424416",2,17879,17879,163.401248,"{19}"
"2349","0026430645",5,12015,12015,1901.582099,"{01,47}"
"2350","0026444497",7,35436,35436,3384.057107,"{20,29}"
"2351","0026476333",18,20119,20116,8220.666833,"{31}"
"2352","0026494492",5,863,863,813.790882,"{36}"
"2353","0026495325",1,68854,68854,311.238591,"{01}"
"2354","0026511618",1,366,344,425.903526,"{06}"
"2355","0026515742",1,7,7,6.641673,"{53}"
"2356","0026541029",2,67909,48266,3868.425615,"{53}"
"2357","0026561597",2,627,626,218.170109,"{45}"
"2358","0026586990",3,1953,1953,463.594409,"{50}"
"2359","0026609206",1,4370,4370,122.703822,"{53}"
"2360","0026618306",2,8717,8717,599.747364,"{35}"
"2361","0026623934",4,84358,82712,1789.823044,"{48}"
"2362","0026642223",3,35007,34943,1226.690597,"{16,49}"
"2363","0026643387",3,865,865,131.800725,"{17}"
"2364","0026644666",7,23979,23979,2443.919301,"{48}"
"2365","0026646661",8,209032,209032,843.557601,"{09,42}"
"2366","0026675546",20,108309,108309,436.719799,"{06,08,16,24,35,37,51}"
"2367","0026694422",7,14588,14366,2169.374124,"{55}"
"2368","0026717132",1,18300,14097,1799.145785,"{06}"
"2369","0026723635",3,1052,1049,635.645708,"{51}"
"2370","0026728980",3,12296,12296,418.875193,"{21}"
"2371","0026756049",6,47018,47018,2986.377814,"{12,36}"
"2372","0026757542",1,15905,15905,816.509711,"{05}"
"2373","0026771139",13,2043,2043,2165.256843,"{27}"
"2374","0026795591",5,8841,6037,2343.741642,"{48}"
"2375","0026799551",6,9786,9786,1720.146796,"{51}"
"2376","0026802439",2,11116,11116,2497.088453,"{08}"
"2377","0026812560",5,5365,4379,977.210608,"{17}"
"2378","0026814624",10,64604,64604,3110.623784,"{01,13}"
"2379","0026834093",1,798,798,103.855582,"{41}"
"2380","0026838268",5,23608,23432,2846.364459,"{08}"
"2381","0026853747",1,14481,14481,433.989641,"{06}"
"2382","0026899245",4,10569,10569,1293.500711,"{08}"
"2383","0026905596",3,87321,87258,1854.762736,"{53}"
"2384","0026932111",2,4072,4072,684.108344,"{06}"
"2385","0026932426",10,82795,80723,3581.3349,"{22}"
"2386","0026946046",1,16800,16799,59.06628,"{44}"
"2387","0026946293",3,8579,8579,689.248789,"{51}"
"2388","0026963629",6,32473,32473,2004.600147,"{24,42,54}"
"2389","0026977231",2,9666,9666,953.692201,"{48}"
"2390","0026980672",2,3714,3714,771.239132,"{42}"
"2391","0026995332",7,27262,27262,1324.064273,"{47,51}"
"2392","0026997874",6,5302,5302,445.414922,"{21,47}"
"2393","0027007624",3,40,40,28.192117,"{48}"
"2394","0027014901",4,22010,21868,1621.384713,"{27,55}"
"2395","0027034081",3,10890,10890,3411.690362,"{08}"
"2396","0027042928",1,2782,2782,70.700237,"{40}"
"2397","0027051564",1,3579,3574,18.410072,"{25}"
"2398","0027094572",1,4763,4763,22.209923,"{54}"
"2399","0027115989",5,5614,5607,989.342203,"{31,46}"
"2400","0027116029",3,3518,3518,828.05936,"{55}"
"2401","0027133545",107,291703,277328,16314.417025,"{06,08,12,13,16,17,20,21,22,27,29,31,32,36,37,39,42,47,48,51,53,54}"
"2402","0027152438",3,15383,15383,1153.140473,"{47}"
"2403","0027154608",13,27697,27697,4048.356187,"{26}"
"2404","0027160886",1,26130,26130,251.396695,"{08}"
"2405","0027178078",2,3759,3759,569.593717,"{29}"
"2406","0027204247",2,675,675,295.118221,"{26}"
"2407","0027216944",8,13996,13765,2844.279575,"{40,48}"
"2408","0027220623",2,10104,10104,751.876857,"{17,19}"
"2409","0027223122",1,7604,7604,387.663354,"{04}"
"2410","0027231075",1,2360,2360,101.276071,"{06}"
"2411","0027240662",2,614,614,80.498861,"{48}"
"2412","0027242494",3,4597,4597,643.256221,"{18}"
"2413","0027256056",1,5592,5592,192.046129,"{41}"
"2414","0027263490",1,770,770,260.258417,"{16}"
"2415","0027269851",2,76,76,38.900745,"{48}"
"2416","0027271485",1,2558,2558,497.54249,"{36}"
"2417","0027275361",3,8990,8990,88.722315,"{12}"
"2418","0027283902",5,3363,3363,345.286484,"{18,26}"
"2419","0027286038",1,14,14,68.101045,"{12}"
"2420","0027310234",11,61956,61956,791.964215,"{72}"
"2421","0027336676",3,6961,6961,1448.861089,"{48}"
"2422","0027343177",12,142,142,3.053967,"{12,34,36,42}"
"2423","0027343813",9,20017,20017,5374.185209,"{20}"
"2424","0027344498",2,106684,106487,1467.451629,"{06}"
"2425","0027345693",46,1058301,1058301,11529.35712,"{26,29,39,42}"
"2426","0027353192",10,23600,22040,2574.201743,"{18}"
"2427","0027362102",14,29847,29847,4901.527152,"{05,29}"
"2428","0027364959",12,40108,40108,4897.982387,"{26}"
"2429","0027379676",6,22926,22926,2687.634423,"{33,50}"
"2430","0027385558",2,114,114,3.125452,"{34,36}"
"2431","0027386465",5,19740,19740,1534.091625,"{18}"
"2432","0027408657",5,220,220,790.917276,"{54}"
"2433","0027415710",4,3960,3960,1023.526872,"{37}"
"2434","0027443225",1,964,964,139.947304,"{25}"
"2435","0027457381",8,10074,8531,891.811513,"{01,47}"
"2436","0027468826",4,5784,5784,1394.564812,"{36}"
"2437","0027476175",4,30034,30034,1207.859977,"{18}"
"2438","0027485630",2,624,624,96.996477,"{26}"
"2439","0027511815",1,526,511,428.504192,"{06}"
"2440","0027535764",21,70650,70650,11866.411851,"{20,40}"
"2441","0027547504",1,2154,2154,970.162836,"{06}"
"2442","0027576503",7,9285,9285,220.146733,"{06,29,48}"
"2443","0027589688",1,5425,5425,67.253476,"{19}"
"2444","0027611367",1,3365,3365,655.376828,"{18}"
"2445","0027626464",1,698,698,119.157615,"{48}"
"2446","0027636323",4,12559,12559,1969.443945,"{22}"
"2447","0027642784",2,7496,7496,1063.094325,"{49}"
"2448","0027655422",2,892,892,73.563716,"{42}"
"2449","0027663160",2,124314,75288,3274.582977,"{06}"
"2450","0027669977",7,65961,65961,240.175723,"{04,06,11,31,32,48}"
"2451","0027677814",4,376,370,409.640536,"{48}"
"2452","0027694736",1,647,647,10.725671,"{37}"
"2453","0027710599",3,2385,2377,67.201892,"{40}"
"2454","0027713205",5,8296,8296,1962.546982,"{05,29}"
"2455","0027719178",5,67420,67301,1164.416354,"{48}"
"2456","0027729573",16,42686,42686,5547.321369,"{51}"
"2457","0027738798",2,7774,7770,882.089174,"{51}"
"2458","0027740950",2,8,8,2.388242,"{36}"
"2459","0027756949",13,47740,47740,3231.909615,"{36}"
"2460","0027757293",4,115,115,79.659474,"{12}"
"2461","0027761279",8,8235,8235,975.479918,"{39}"
"2462","0027762251",1,76,76,0.417633,"{21}"
"2463","0027763937",2,5323,5323,379.224839,"{48}"
"2464","0027765866",3,8380,4564,310.626368,"{06,32}"
"2465","0027768563",10,10232,10232,3119.091892,"{17,18}"
"2466","0027785880",1,733,733,373.227581,"{06}"
"2467","0027793074",4,4572,4572,356.902206,"{17}"
"2468","0027810480",2,24,24,83.367677,"{48}"
"2469","0027817238",6,14048,14048,1185.473685,"{18}"
"2470","0027820828",1,824,824,579.059995,"{48}"
"2471","0027822840",4,11503,11503,430.145466,"{21,39}"
"2472","0027843333",8,8179,8157,1925.778891,"{37,51}"
"2473","0027846104",562,70175,70175,116245.16707,"{01,04,06,08,12,13,16,21,22,23,28,35,36,41,42,49,53,54,55,56}"
"2474","0027863109",9,20017,20017,5374.185209,"{20}"
"2475","0027876382",2,1980,1980,10.475296,"{08}"
"2476","0027924521",3,4959,4955,757.968017,"{18}"
"2477","0027930288",4,2098,2098,238.28502,"{47}"
"2478","0027932664",21,87062,87062,5527.296568,"{24,42,54}"
"2479","0027970110",6,6956,5976,1201.79398,"{37,51}"
"2480","0027979095",1,1319,1319,57.362612,"{39}"
"2481","0027980184",2,2728,2728,468.494004,"{37}"
"2482","0027983063",4,433,433,684.856485,"{48}"
"2483","0027989458",2,12405,12405,530.347737,"{48}"
"2484","0027990688",17,54781,54781,849.372212,"{72}"
"2485","0027995869",8,3803,3448,2033.387192,"{05,29}"
"2486","0028002285",2,66,65,21.549926,"{01}"
"2487","0028008738",1,6155,5053,248.187528,"{46}"
"2488","0028072346",1,2351,2351,838.79949,"{35}"
"2489","0028096147",1,1274,1274,336.550099,"{36}"
"2490","0028106755",10,6992,6992,3738.613198,"{19,27}"
"2491","0028107282",19,21364,21255,2922.096827,"{18,21}"
"2492","0028116416",1,159,159,50.881254,"{12}"
"2493","0028129054",8,16512,16507,1362.385557,"{42}"
"2494","0028131696",7,19960,19960,1532.010856,"{21}"
"2495","0028135085",1,72,72,50.104655,"{53}"
"2496","0028145480",4,3704,3704,1020.089058,"{22}"
"2497","0028160588",3,78450,41585,203.538402,"{72}"
"2498","0028161230",1,27,27,194.371936,"{54}"
"2499","0028167187",1,1892,1653,456.667464,"{16}"
"2500","0028167906",4,8292,8272,373.954514,"{18,39}"
"2501","0028173862",2,7560,6414,670.241795,"{55}"
"2502","0028179620",2,1405,1377,48.323385,"{27}"
"2503","0028202844",1,40369,40369,120.625798,"{08}"
"2504","0028208213",22,175931,111374,16635.012301,"{40,48}"
"2505","0028243186",1,1885,1885,397.938045,"{48}"
"2506","0028244887",2,2545,2545,33.872745,"{19}"
"2507","0028260883",3,4084,4084,1271.332532,"{17}"
"2508","0028261543",2,1648,1648,190.270813,"{17}"
"2509","0028278133",2,7330,7328,1792.785057,"{08}"
"2510","0028340545",4,12571,12571,1028.279125,"{47}"
"2511","0028448488",5,10840,10840,690.623036,"{27}"
"2512","0028450591",1,245,245,134.127223,"{12}"
"2513","0028482511",11,182511,182511,531.784404,"{72}"
"2514","0028496909",2,648,648,58.534057,"{18}"
"2515","0028499457",1,4602,4602,394.035509,"{06}"
"2516","0028499796",1,22430,22430,180.675012,"{08}"
"2517","0028504900",1,2,2,0.242983,"{06}"
"2518","0028505725",3,838,838,221.986501,"{39}"
"2519","0028523280",2,13605,13605,650.413313,"{48}"
"2520","0028528867",2,2077,1916,216.261677,"{08,48}"
"2521","0028543437",8,41688,41688,3829.630488,"{24,42}"
"2522","0028544229",2,3317,3317,454.806977,"{26}"
"2523","0028569010",16,87397,87397,11513.591182,"{29}"
"2524","0028578672",2,2856,2856,234.969309,"{35,48}"
"2525","0028617330",2,1668,1668,240.614787,"{22}"
"2526","0028625077",1,874,874,3.509414,"{08}"
"2527","0028647428",6,218677,218677,1742.544488,"{41,53}"
"2528","0028663961",1,14269,8431,1929.947469,"{48}"
"2529","0028701076",1,22054,22054,624.400785,"{04}"
"2530","0028703932",5,5088,5088,1178.230461,"{22}"
"2531","0028709962",1,14495,14495,25.991807,"{39}"
"2532","0028718468",3,713,713,281.896793,"{18}"
"2533","0028719698",9,240687,240687,1088.750545,"{39}"
"2534","0028731156",1,10474,10474,36.822335,"{25}"
"2535","0028750859",7,30529,30471,493.558737,"{72}"
"2536","0028751543",4,17366,17366,1596.359756,"{48}"
"2537","0028765907",14,42948,42948,3103.421589,"{47,51}"
"2538","0028768463",1,5276,5276,155.038105,"{16}"
"2539","0028771566",1,35606,35606,217.760483,"{49}"
"2540","0028772036",4,793,793,297.528024,"{39}"
"2541","0028772382",1,2250,2250,28.858038,"{19}"
"2542","0028774750",8,20863,20863,2481.813448,"{18}"
"2543","0028809184",4,7996,7996,1558.264296,"{19}"
"2544","0028868248",4,37073,37073,386.229293,"{29}"
"2545","0028909596",8,30894,30894,2767.029073,"{18,26,39}"
"2546","0028956738",39,209734,172394,10812.997344,"{13,37,45,47,51}"
"2547","0028957306",167,888267,755035,55726.773647,"{01,12,13,21,22,24,26,28,36,39,47,48,51,54}"
"2548","0028972685",4,10874,10874,562.505421,"{21}"
"2549","0028990836",9,119782,119782,3627.686293,"{06,36,42}"
"2550","0028992642",1,2768,2768,16.755728,"{26}"
"2551","0029020799",1,35201,35201,55.285125,"{04}"
"2552","0029061314",3,4579,4571,446.126058,"{37,51}"
"2553","0029062494",1,846,846,194.062712,"{33}"
"2554","0029103363",2,65,65,108.598558,"{21}"
"2555","0029110640",1,604,604,368.308089,"{24}"
"2556","0029148806",6,29439,29439,4276.436053,"{48}"
"2557","0029151354",1,6299,6299,556.676509,"{08}"
"2558","0029154457",2,2393,2393,560.736647,"{27}"
"2559","0029174810",2,6964,6964,470.240773,"{29}"
"2560","0029174828",1,15453,15431,1406.260384,"{26}"
"2561","0029189842",1,1247,1247,161.570043,"{35}"
"2562","0029221694",2,1796,1796,474.999684,"{27}"
"2563","0029237369",134,578968,546371,12484.006285,"{01,05,06,08,13,16,20,22,31,37,40,45,47,48,51,53,56}"
"2564","0029239688",8,798,798,253.615301,"{13}"
"2565","0029241007",3,3858,3858,1170.900108,"{29}"
"2566","0029282795",2,47658,43043,2109.668116,"{04}"
"2567","0029285103",7,9819,8741,2139.635442,"{48}"
"2568","0029292448",4,10535,10535,1702.419467,"{48}"
"2569","0029298262",3,7075,7075,874.609141,"{05,29}"
"2570","0029325644",1,2233,2233,266.136336,"{37}"
"2571","0029332327",4,9951,9951,1083.749696,"{26}"
"2572","0029347127",1,144,144,37.793041,"{48}"
"2573","0029362944",7,203602,203602,1289.822326,"{48}"
"2574","0029367299",5,4887,4887,634.144183,"{33,50}"
"2575","0029387420",1,30068,30068,290.691008,"{48}"
"2576","0029463478",2,397,397,169.450578,"{29}"
"2577","0029491339",1,5446,5446,520.579785,"{19}"
"2578","0029494382",2,157,157,3.128705,"{41}"
"2579","0029500048",4,46377,46377,1941.047621,"{48}"
"2580","0029513256",2,16019,16019,418.795958,"{48}"
"2581","0029531852",8,25605,25605,3639.900275,"{08,48}"
"2582","0029537164",4,1463,1463,159.699831,"{37}"
"2583","0029537800",8,18238,18161,1058.848092,"{51}"
"2584","0029549771",2,12816,12816,2064.691051,"{12}"
"2585","0029570694",1,138,138,22.595248,"{06}"
"2586","0029575362",1,1142,1142,14.270903,"{42}"
"2587","0029581857",1,86,86,63.149935,"{08}"
"2588","0029593969",33,92,92,20.574407,"{72}"
"2589","0029595170",137,810537,673786,79845.892921,"{05,17,18,20,29,40}"
"2590","0029608452",1,359,359,143.868181,"{01}"
"2591","0029610300",1,841,841,249.761764,"{42}"
"2592","0029626009",775,7669995,7470796,325041.095906,"{01,04,06,09,12,13,17,18,19,26,27,28,31,32,35,36,37,39,42,45,47,48,49,54,55}"
"2593","0029636545",2,5008,5008,722.502895,"{53}"
"2594","0029639267",1,1107,1096,175.532495,"{18}"
"2595","0029666625",9,11486,11486,3779.864845,"{28}"
"2596","0029667342",6,210911,106066,5246.549612,"{53}"
"2597","0029670247",6,19276,19276,1878.719184,"{45}"
"2598","0029677945",1,1663,1663,13.936086,"{53}"
"2599","0029680824",5,271,271,190.775922,"{47}"
"2600","0029687035",4,10210,10210,1290.200167,"{01,28}"
"2601","0029688389",4,20774,20774,2518.377299,"{37,45}"
"2602","0029689346",6,24398,24398,2671.232308,"{28}"
"2603","0029689585",1,199,199,39.889508,"{05}"
"2604","0029693223",1,2969,2969,686.619663,"{22}"
"2605","0029702768",3,1071,1071,237.255272,"{01,12}"
"2606","0029708534",3,1186,1186,206.243217,"{33,50}"
"2607","0029713260",5,13976,13976,720.798439,"{18}"
"2608","0029723988",12,81001,81001,12137.479534,"{48}"
"2609","0029724242",2,3,3,0.605825,"{41}"
"2610","0029744430",1,20867,20867,665.388953,"{06}"
"2611","0029749108",3,29621,29621,263.715272,"{42}"
"2612","0029757390",7,13966,13966,2621.038425,"{28}"
"2613","0029764370",2,3837,3837,389.096461,"{51}"
"2614","0029765211",57,1303661,778899,37962.14134,"{16,30,41,53}"
"2615","0029765310",1,608,608,82.323316,"{40}"
"2616","0029774775",3,5535,5535,961.10811,"{45}"
"2617","0029783206",3,1583,1583,149.62486,"{39}"
"2618","0029787314",7,736770,215157,5013.978568,"{06,32}"
"2619","0029787611",4,6535,6535,648.565956,"{05,29}"
"2620","0029791175",6,6306,6306,91.745187,"{72}"
"2621","0029794377",2,6,6,0.068831,"{41,53}"
"2622","0029816170",2,46083,45063,851.079955,"{08}"
"2623","0029818481",6,4896,4896,1017.132102,"{18,39}"
"2624","0029827813",2,790,790,195.417663,"{48}"
"2625","0029883048",1,575,575,128.590633,"{42}"
