"brand_name","state_abbr","technology","provider_id","cnt_services","cnt_bcat_locations","count"
"Mid-Rivers Communications","MT",40,"130826 ","11330","11330","1647"
"Stealth Broadband","NE",70,"370110 ","11324","11324","3477"
"Geneseo Communications Services, Inc.","IA",50,"130535 ","11293","11293","1205"
"BTC Fiber","TN",50,"130136 ","11288","11288","1033"
"iZone Broadband","OH",70,"210061 ","11285","11285","928"
"TekWav","TX",70,"360085 ","11282","11282","1679"
"BTC Broadband","OK",50,"130130 ","11276","11276","1262"
"Stanfield Technologies LLC","OH",70,"430077 ","11273","11273","1221"
"Astound_Broadband","IN",50,"130079 ","11264","11264","1410"
"Optimum","NV",40,"130370 ","11258","11258","701"
"Federated Rural Electric Association","MN",70,"470029 ","11257","11257","2868"
"Zito Media","NE",40,"160157 ","11209","11209","1654"
"Winn Telephone Company","MI",50,"131493 ","11193","11193","1016"
"Point Broadband Fiber Holding, LLC","GA",71,"340070 ","11150","11150","1674"
"TDS Telecom","NY",50,"131310 ","11141","11141","1360"
"Peoples Telephone Cooperative","TX",50,"131031 ","11122","11122","1044"
"In The Stix Broadband| LLC","PA",72,"290052 ","11117","11117","2175"
"High Rapid Networks","CO",70,"360038 ","11116","11116","782"
"Hayneville TelCO/Fiber","AL",10,"130597 ","11116","5558","736"
"FRONTIER","WI",50,"130258 ","11090","11090","821"
"Pathwayz","TX",50,"131011 ","11040","11040","1471"
"TDS Telecom","CO",10,"131310 ","11010","11010","832"
"ATCJET.NET, LLC","NE",70,"130065 ","11007","11007","2029"
"Valley Telecom Group","AZ",50,"131411 ","10980","10980","885"
"SELCO","MA",40,"131361 ","10967","10967","434"
"Consolidated Telcom","ND",50,"130337 ","10930","10930","3005"
"NineStar Connect","IN",50,"130586 ","10902","10902","665"
"Vyve Broadband","TN",40,"410114 ","10889","10889","730"
"Point Broadband Fiber Holding, LLC","AL",72,"340070 ","10888","10888","1566"
"Fastlink Communications, LLC","VA",70,"340094 ","10878","10878","769"
"KyWiFi","KY",70,"400028 ","10874","10874","533"
"TDS Telecom","FL",10,"131310 ","10874","10874","752"
"CentraCom","UT",10,"160127 ","10873","10873","1128"
"Point Broadband Fiber Holding, LLC","TN",50,"340070 ","10854","10854","1223"
"Vyve Broadband","TX",50,"410114 ","10844","10844","1104"
"Krns Products LLC","MN",70,"390062 ","10840","10840","785"
"Smart Way Communications LLC","OH",70,"310006 ","10825","10825","1372"
"Fourway","IN",70,"220027 ","10820","10820","2112"
"HallsNet","TX",70,"440140 ","10815","10815","1440"
"Premium Choice Broadband","ME",50,"300168 ","10815","10815","727"
"Muscatine Power & Water","IA",50,"131379 ","10810","10810","576"
"Stimulus Technologies of New Mexico, LLC","NM",70,"450121 ","10808","10808","788"
"Peoples Rural Telephone Cooperative","KY",50,"131029 ","10803","10803","676"
"Wikstrom Telephone Company, Inc.","MN",50,"131482 ","10766","10766","2379"
"Project Mutual Telephone Cooperative Association, Inc.","ID",50,"131075 ","10752","10752","1169"
"Bascom Communications","OH",70,"130098 ","10752","10752","1927"
"LORETEL","MN",50,"130074 ","10734","10734","1134"
"Edge Broadband","WI",70,"460093 ","10725","10725","1469"
"LightSpeed powered by Reedsburg Utility","WI",50,"131100 ","10700","10700","890"
"BLIP Networks","IL",70,"200006 ","10673","10673","1715"
"Northeast Nebraska Telephone Company","NE",50,"130941 ","10668","10668","2825"
"BridgeMAXX Suncoast Broadband","MD",70,"290009 ","10659","10659","1464"
"Charter Communications Inc","NM",40,"130235 ","10657","10657","686"
"Jade Communications","CO",70,"130133 ","10645","10645","1639"
"TDS Telecom","IN",50,"131310 ","10642","10642","580"
"Shentel","WV",50,"131181 ","10629","10629","970"
"LORETEL","MN",10,"130074 ","10612","10612","976"
"Communications 1 Network, Inc.","IA",50,"130321 ","10604","10604","1347"
"Consolidated Communications","NY",50,"130335 ","10595","10591","1623"
"TellerWifi","CO",70,"370121 ","10569","10569","682"
"Cross Telephone Company","OK",10,"130366 ","10566","10566","1331"
"Jamadots Internet","MI",10,"130607 ","10538","10538","1089"
"Horizon Broadband","TX",70,"440144 ","10535","10535","754"
"Zito Media","NV",40,"160157 ","10530","10530","949"
"StarTouch","OR",70,"320112 ","10485","10485","708"
"FRONTIER","GA",10,"130258 ","10476","10476","926"
"CROSSROADS FIBER","MA",50,"460018 ","10474","10474","554"
"Kloud Konnect","GA",70,"340032 ","10473","10473","1107"
"CC Communications Broadband","NV",50,"130252 ","10471","10471","851"
"Metronet Holdings","VA",50,"131081 ","10470","5235","254"
"Fidium Fiber","MN",50,"130335 ","10460","10460","672"
"Pine Cellular Phones, Inc.","OK",50,"131039 ","10450","10450","1369"
"Maxwire Inc","IL",70,"270061 ","10446","10446","3030"
"Singing River Connect","MS",50,"450116 ","10363","10363","616"
"Nuvera Communications, Inc.","MN",10,"130906 ","10360","10360","1262"
"digiMax","IL",50,"130872 ","10358","10358","684"
"Wabash Mutual Telephone","OH",50,"131444 ","10318","10318","1032"
"Southern Plains Cable, LLC","OK",50,"190233 ","10302","10302","1186"
"Mediacom_Southeast_LLC","TN",40,"130804 ","10302","10302","749"
"JR Network PR LLC","PR",70,"450061 ","10301","10301","338"
"North Coast Internet","CA",72,"350072 ","10284","10284","887"
"Astound_Broadband","NY",50,"130079 ","10269","10269","1401"
"N.E.T. Broadband","IA",71,"131394 ","10269","10269","1863"
"Windstream Alabama, LLC","AL",50,"131413 ","10261","10261","751"
"Cox Communications","ID",40,"130360 ","10258","10258","688"
"Viaero Wireless","KS",71,"130886 ","10232","10232","2145"
"Point Broadband Fiber Holding, LLC","AL",70,"340070 ","10223","10223","1390"
"Vyve Broadband","WY",40,"410114 ","10211","10211","1170"
"Cable Services Inc","ND",40,"130184 ","10209","10209","886"
"WillitsOnline","CA",10,"450139 ","10206","10206","665"
"Big Bend Telecom, LTD","TX",72,"130123 ","10206","10206","1552"
"M-Pulse Fiber","MS",50,"430056 ","10199","10199","860"
"Nelsonville TV Cable","OH",40,"240065 ","10192","10192","897"
"D & P Communictions","MI",40,"130385 ","10172","10172","813"
"Northeast Missouri Rural Telecommunications","MO",50,"130940 ","10167","10167","1989"
"STRATA Networks","UT",50,"131387 ","10125","10125","875"
"Wtechlink","OR",70,"400130 ","10123","10123","900"
"JB-Nets  LLC","OH",70,"190208 ","10120","10120","909"
"Google Fiber","IA",50,"240041 ","10116","10116","440"
"Conexus Communications Inc","AL",70,"410184 ","10102","10102","946"
"Midway Net LLC","IN",70,"380178 ","10101","10101","2189"
"Sjobergs","MN",40,"131197 ","10101","10101","1001"
"BridgeMAXX Suncoast Broadband","DE",72,"290009 ","10067","10067","1208"
"Skynet Country Inc","TX",70,"340068 ","10067","10067","1992"
"Vyve Broadband","NE",50,"410114 ","10062","10062","1150"
"Airfiber Inc","WI",70,"290006 ","10052","10052","1164"
"Blue Ridge Mountain Electric Membership Corporation","GA",50,"310013 ","10052","10052","972"
"Windstream Kentucky West, LLC","KY",50,"131413 ","10043","10043","461"
"TDS Telecom","WA",50,"131310 ","10039","10039","459"
"Summit Broadband Inc.","FL",40,"130988 ","10039","10039","356"
"Impact Internet","NY",70,"440200 ","10027","10027","596"
"CITY OF WYANDOTTE","MI",40,"270024 ","10017","10017","497"
"iLines","IN",70,"250027 ","10004","10004","1245"
"TDS Telecom","KY",10,"131310 ","10003","10003","1097"
"Advanced Communications Technology, Inc.","WY",72,"131090 ","10000","10000","932"
"Northeast Florida Telephone Company","FL",10,"131362 ","9983","9983","559"
"Rio Virgin Telephone","NV",50,"130206 ","9980","9980","293"
"GEUS","TX",40,"130540 ","9970","9970","837"
"Ncool.net","OH",70,"360049 ","9946","9946","1704"
"Hortons Internet","AR",70,"400022 ","9920","9920","996"
"Project Mutual Telephone Cooperative Association, Inc.","ID",10,"131075 ","9904","9904","1272"
"Chickasaw Telephone Company","OK",10,"130245 ","9904","9904","1048"
"Webformix","OR",71,"290118 ","9903","9903","1465"
"Rise Broadband","IN",70,"140048 ","9884","9884","2030"
"Grand River Mutual Telephone Corporation","IA",50,"130560 ","9877","9877","2172"
"Anthem Broadband","ID",71,"320127 ","9858","9858","690"
"LARIAT","WY",71,"280073 ","9838","9838","863"
"LARIAT","WY",70,"280073 ","9838","9838","863"
"BridgeMAXX Suncoast Broadband","DE",70,"290009 ","9790","9790","1513"
"Ruralband","VA",50,"360069 ","9786","9786","833"
"SECOM Inc","CO",71,"230043 ","9776","9776","810"
"TDS Telecom","MS",10,"131310 ","9774","9774","1000"
"LigTel Communications","IN",50,"130742 ","9768","9768","1024"
"Intermax Networks","WA",72,"170071 ","9766","9766","685"
"Airfiber Inc","MN",71,"290006 ","9755","9755","951"
"Big Bend Telecom, LTD","TX",71,"130123 ","9753","9753","1455"
"TDS Telecom","VA",10,"131310 ","9753","9753","640"
"Cox Communications","GA",50,"130360 ","9740","9740","314"
"TCT Fiber","WY",50,"131366 ","9738","9738","1198"
"Nemont","MT",50,"130890 ","9728","9728","2101"
"Neubeam","MD",70,"320112 ","9725","9725","857"
"MLGC","ND",50,"130856 ","9719","5298","1250"
"FiberX","PR",50,"470128 ","9719","9719","4092"
"e-vergent","WI",70,"160115 ","9707","9707","1469"
"NHTC","AL",50,"130902 ","9703","9703","677"
"IT&E","MP",10,"220001 ","9701","9701","709"
"GCI Communication Corp.","AK",70,"130534 ","9681","9681","642"
"EAST OTTER TAIL","MN",50,"130074 ","9674","9674","1311"
"Jade Communications","CO",72,"130133 ","9669","9669","1192"
"CenturyLink","MN",72,"130228 ","9664","9664","3199"
"Mediacom-Bolt","IA",71,"130804 ","9659","9659","888"
"Hill Country Telephone","TX",50,"130612 ","9650","9650","771"
"TXOL Internet","TX",70,"310037 ","9649","9649","1405"
"Kennett City Light Gas and Water","MO",50,"430203 ","9644","4822","415"
"Wireless Partners, LLC","NH",71,"430222 ","9634","9634","861"
"Verizon","CT",50,"131425 ","9629","9629","415"
"DayStarr","MI",50,"240032 ","9626","9626","982"
"Open Infra Inc","TX",50,"450094 ","9624","9624","432"
"Charter Communications Inc","ME",50,"130235 ","9622","9622","2419"
"PAUL BUNYAN COMMUNICATIONS","MN",10,"131014 ","9620","9620","718"
"Randolph Telephone Membership Corp","NC",10,"131089 ","9615","9615","871"
"Comelec Internet Services","WI",70,"430018 ","9612","9612","1770"
"Comelec Internet Services","WI",70,"340015 ","9612","9612","1770"
"Louisa Communications","IA",70,"130878 ","9607","9607","1226"
"North Coast Internet","CA",70,"350072 ","9579","9579","1028"
"McLoud Telephone Co","OK",10,"130425 ","9520","9520","467"
"Rise Broadband","TX",50,"140048 ","9500","9500","856"
"TruVista Communications – ILEC","SC",10,"130242 ","9494","9494","956"
"Forked Deer Connect LLC","TN",50,"400083 ","9473","9473","772"
"G&B Networks Solutions Inc","PR",70,"430237 ","9470","9470","674"
"Northcentral Connect, Inc.","MS",50,"440063 ","9459","9459","327"
"Fremont Telcom Co.","ID",10,"130132 ","9455","9455","961"
"Acentek","MI",10,"130008 ","9434","9434","801"
"Amherst Telephone Company","WI",50,"130058 ","9429","9429","934"
"Conquest Wireless","TX",70,"450168 ","9429","9429","1073"
"Nextlink","TX",50,"290010 ","9419","9419","874"
"LTD Broadband","MN",50,"240056 ","9395","9395","880"
"GigFire","MN",50,"480044 ","9395","9395","880"
"Consolidated Communications","NY",10,"130335 ","9381","9381","1306"
"WT Services, Inc","TX",50,"131466 ","9352","9352","782"
"Rise Broadband","MN",70,"140048 ","9338","9338","1558"
"Lakeland Communications Group, LLC dba Lakeland Communications","WI",50,"130714 ","9324","9324","783"
"CityLink","OH",40,"130282 ","9323","9323","363"
"Blast Communications| Inc.","IL",70,"460010 ","9316","9316","1733"
"EPB","GA",50,"190134 ","9314","9314","506"
"TEC, Bay Springs Division","MS",50,"131311 ","9290","9290","876"
"Astrea","MI",40,"190070 ","9286","9286","625"
"TecInfo Communications  LLC","MS",70,"150323 ","9275","9275","1036"
"Butler-Bremer Mutual Telephone Company","IA",50,"130179 ","9266","9266","1261"
"ValueNet","KS",50,"130183 ","9265","9265","652"
"Great Plains Communications LLC","NE",50,"130569 ","9263","9263","2523"
"Surf Internet","MI",50,"310066 ","9258","9258","589"
"TDS Telecom","OH",10,"131310 ","9258","9258","1224"
"ALASKA COMMUNICATIONS","AK",70,"130081 ","9252","9233","569"
"GVCS","TX",50,"130578 ","9251","9251","683"
"TEKSTAR","MN",50,"130074 ","9230","9230","1249"
"Onlinet","PR",70,"460061 ","9230","9230","279"
"MICHIGAN BROADBAND SERVICE","MI",10,"160127 ","9190","9190","894"
"Brindlee Mountain Telephone LLC","AL",50,"131378 ","9189","9189","828"
"Cal-Ore Communications, Inc.","CA",71,"160127 ","9189","9189","1091"
"Nemont","ND",10,"130890 ","9176","9176","1025"
"MELROSE TELEPHONE","MN",10,"130074 ","9176","9176","1025"
"SCI Broadband","MN",50,"190323 ","9166","9166","666"
"zumacom","CO",70,"360080 ","9165","9165","777"
"Velocity.Net Communications, Inc.","PA",50,"310078 ","9163","9163","1054"
"Matanuska Telecom Association Inc.","AK",50,"130791 ","9163","9163","624"
"Chariton Valley Telephone Corporation","MO",50,"130234 ","9160","9160","2256"
"Pinpoint Communications Inc","NE",50,"131043 ","9139","9139","1343"
"Nexus Air Fiber","KS",70,"430061 ","9110","9110","809"
"Cyber Broadband","AL",70,"460023 ","9110","9110","2098"
"Mountain Zone TV","TX",70,"240068 ","9106","9106","1364"
"FederatedTelephoneCooperative","MN",50,"450001 ","9098","9098","2125"
"TDS Telecom","CO",50,"131310 ","9081","9081","385"
"Auburn Essential Services","IN",50,"180010 ","9078","9078","727"
"NLWB","IN",70,"130904 ","9065","9065","1701"
"Zito Media","MO",40,"160157 ","9059","9059","829"
"Brazos Communications","TX",50,"130153 ","9049","9049","1009"
"Skyhi Broadband Inc","CA",70,"320081 ","9043","9043","491"
"Bros Broadband LLC","NM",70,"460015 ","9039","9039","824"
"TCW","AR",50,"470014 ","9015","9015","475"
"Rise Broadband","MO",71,"140048 ","9001","9001","1466"
"Michwave Technologies Inc.","MI",72,"390073 ","8999","8999","1029"
"Point Broadband Fiber Holding, LLC","NY",50,"340070 ","8993","8993","1243"
"Windstream Communications Kerrville, LLC","TX",50,"131413 ","8982","8982","488"
"Pioneer Broadband","ME",10,"360068 ","8973","8973","678"
"SWC Telesolutions, Inc.","NM",71,"150313 ","8966","8966","734"
"Central Texas Telephone Cooperative, Inc.","TX",10,"130227 ","8962","8962","1463"
"FiberLync","VA",50,"430071 ","8952","8952","577"
"Reach Broadband","TX",40,"190312 ","8950","8950","680"
"Mid-Rivers Communications","MT",50,"130826 ","8942","8942","2152"
"TDS Telecom","MN",50,"131310 ","8938","8938","657"
"Brantley Telephone Co","GA",50,"130151 ","8914","8914","798"
"DirectLink","OR",50,"130196 ","8896","8896","548"
"Central Texas Telephone Cooperative, Inc.","TX",50,"130227 ","8892","8892","1483"
"FRONTIER","SC",50,"130258 ","8880","8880","560"
"Riverside Broadband LLC","OH",70,"380063 ","8853","8853","650"
"Riverside Broadband LLC","OH",70,"460596 ","8853","8853","650"
"Webster-Calhoun Cooperative Telephone Association","IA",50,"131457 ","8813","8813","1813"
"ArmstrongUtilitiesInc","KY",40,"130071 ","8809","8809","590"
"Mojo Broadband","AZ",72,"410054 ","8808","8808","778"
"Stealth Broadband","NE",50,"370110 ","8795","8795","1734"
"American Samoa Telecommunications Authority","AS",50,"350009 ","8794","8794","368"
"Atlink Services","OK",70,"290004 ","8762","8762","4487"
"Cox Communications","KS",50,"130360 ","8755","8755","890"
"Falcon Internet","TX",72,"370038 ","8749","8749","863"
"FIF St. George, LLC","UT",50,"170054 ","8746","7485","506"
"Silver Star Communications","WY",50,"131190 ","8739","8739","796"
"Cherokee Telephone Company","OK",10,"130240 ","8728","8728","946"
"Cityless Internet Services  LLC","CO",70,"320022 ","8721","8721","721"
"Red Bolt Broadband","NM",50,"370029 ","8717","8717","691"
"FulAir","LA",70,"190163 ","8714","8714","1158"
"Valliant Telephone Company","OK",70,"131412 ","8714","8714","1418"
"Wireless Data Net  LLC","IL",70,"250085 ","8704","8704","1902"
"Aptitude Internet LLC","MO",70,"320007 ","8695","8695","663"
"Nex-Tech","KS",71,"131141 ","8691","8691","847"
"The Ponderosa Internet","CA",10,"131057 ","8689","8689","497"
"BridgeMAXX Suncoast Broadband","KY",72,"290009 ","8683","8683","1067"
"Golden West Telecommunications","SD",10,"130550 ","8682","8682","1743"
"Skyrunner  Inc","NC",50,"350091 ","8678","8678","636"
"MVTV Wireless","MN",72,"190244 ","8660","8660","966"
"Docomo Pacific","MP",40,"130999 ","8659","8659","609"
"Leaco Rural Telephone Cooperative, Inc.","NM",50,"130728 ","8658","8658","895"
"GLW Broadband","OH",40,"460684 ","8639","8639","384"
"Chickasaw Telecommunications Services, Inc.","OK",10,"130245 ","8631","8631","628"
"ETC","GA",50,"150258 ","8629","8629","993"
"LightTube","TN",50,"370127 ","8612","8612","550"
"RINGGOLD TELEPHONE COMPANY","GA",50,"131113 ","8581","8581","328"
"Live Stream LLC","VA",70,"410150 ","8579","8579","696"
"Cunningham Telephone & Cable","KS",40,"131900 ","8579","8579","1202"
"Zito Media","OH",40,"160157 ","8564","8564","707"
"Star Communications","NC",50,"131255 ","8562","8562","696"
"TPx Communications","CA",10,"131386 ","8554","8554","7173"
"Hood Canal Communications","WA",40,"131118 ","8554","8554","412"
"Yucca Telecom","NM",50,"131131 ","8539","8523","1297"
"PCs For People","GA",70,"430065 ","8536","4268","256"
"Runestone Telephone Association","MN",50,"131139 ","8522","8522","1361"
"Randolph Telephone Telecommunications Inc.","NC",50,"131089 ","8521","8521","1003"
"G5 Internet LLC","AR",70,"260019 ","8518","8518","501"
"Cox Communications","AR",50,"130360 ","8511","8511","448"
