"state_abbr","brand_name","technology","count"
"WI","MUFN",50,"34580"
"IN","Mulberry Cooperative Telephone Company, Inc.",10,"10"
"IN","Mulberry Cooperative Telephone Company, Inc.",50,"4227"
"KY","Murray Electric System",40,"5441"
"KY","Murray Electric System",50,"786"
"IA","Muscatine Power & Water",50,"10810"
"IA","Muscatine Power & Water",70,"3"
"IA","Muscatine Power & Water",71,"56"
"IL","Muscatine Power & Water",70,"41"
"TN","MUSFiber",50,"12820"
"IA","Mutual Telephone Company",50,"6872"
"KS","Mutual Telephone Company",50,"517"
"IA","Mutual Telephone Company of Morning Sun, Iowa",50,"844"
"IA","MVTV Wireless",70,"11"
"IA","MVTV Wireless",72,"9"
"MN","MVTV Wireless",70,"22262"
"MN","MVTV Wireless",71,"3727"
"MN","MVTV Wireless",72,"8660"
"SD","MVTV Wireless",70,"14"
"SD","MVTV Wireless",72,"3"
"MA","MVWIFI,LLC",70,"132"
"FL","Myakka Communications, Inc.",50,"4933"
"TX","MyJEC.net",50,"4988"
"TX","MyJEC.net",70,"11704"
"AL","NAEC Fiber",50,"12002"
"TN","NAEC Fiber",50,"13"
"IA","NaTel",50,"1834"
"IA","NaTel",70,"18236"
"TX","Nates Access LLC",70,"6022"
"OR","Native Network Inc",10,"6"
"WA","Native Network Inc",10,"14173"
"WA","Native Network Inc",50,"26460"
"WA","Native Network Inc",70,"382"
"TX","Navasota WiFi",50,"8"
"TX","Navasota WiFi",70,"13"
"MI","NCATS",50,"132"
"MI","NCATS",70,"7907"
"MI","NCATS",71,"1912"
"KS","NCKCN",70,"4822"
"OH","Ncool.net",70,"7883"
"NC","NCREN",50,"239"
"KY","NCTC",50,"29528"
"NE","NCTC",10,"5678"
"NE","NCTC",50,"4557"
"TN","NCTC",50,"1124"
"CO","Nedernet",70,"3689"
"OR","NEHALEM TELECOM",10,"3688"
"OR","NEHALEM TELECOM",50,"3"
"VT","NEK Broadband",50,"399"
"WI","Nelson Comunnications Coop.",50,"4202"
"VA","Nelson County Cablevision Corp",50,"2959"
"OH","Nelsonville TV Cable",40,"10192"
"MT","Nemont",10,"10810"
"MT","Nemont",50,"9728"
"MT","Nemont",70,"11289"
"MT","Nemont",71,"10427"
"ND","Nemont",10,"8685"
"ND","Nemont",50,"6277"
"ND","Nemont",70,"1163"
"ND","Nemont",71,"11006"
"WY","Nemont",10,"293"
"WY","Nemont",50,"10"
"PR","Neptuno Media",50,"38"
"PR","Neptuno Media",70,"385899"
"PR","Neptuno Media",71,"110534"
"PR","Neptuno Media",72,"87092"
"ME","Netafy",70,"178"
"NH","Netafy",70,"24714"
"VT","Netafy",70,"2308"
"MA","netBlazr Inc.",70,"136"
"IA","N.E.T. Broadband",71,"10269"
"IA","N.E.T. Broadband",72,"16733"
"DE","NetCarrier Telecom, Inc.",50,"11"
"MD","NetCarrier Telecom, Inc.",50,"4"
"NJ","NetCarrier Telecom, Inc.",50,"38"
"PA","NetCarrier Telecom, Inc.",10,"5"
"PA","NetCarrier Telecom, Inc.",50,"49"
"SC","Net Doctos SC LLC",50,"347"
"SC","Net Doctos SC LLC",70,"280"
"CO","NETEO Inc.",70,"49888"
"AK","NetFortris",50,"1"
"AL","NetFortris",50,"8"
"AZ","NetFortris",50,"4"
"CA","NetFortris",50,"93"
"CO","NetFortris",50,"9"
"CT","NetFortris",50,"3"
"DE","NetFortris",50,"1"
"FL","NetFortris",50,"35"
"GA","NetFortris",50,"12"
"HI","NetFortris",50,"1"
"IA","NetFortris",50,"5"
"IL","NetFortris",50,"12"
"IN","NetFortris",50,"4"
"KS","NetFortris",50,"2"
"KY","NetFortris",50,"6"
"LA","NetFortris",50,"1"
"MA","NetFortris",50,"6"
"MD","NetFortris",50,"5"
"MI","NetFortris",50,"8"
"MN","NetFortris",50,"3"
"MO","NetFortris",50,"5"
"MT","NetFortris",50,"1"
"NC","NetFortris",50,"10"
"ND","NetFortris",50,"1"
"NE","NetFortris",50,"1"
"NJ","NetFortris",50,"6"
"NM","NetFortris",50,"1"
"NV","NetFortris",50,"6"
"NY","NetFortris",50,"10"
"OH","NetFortris",50,"5"
"OK","NetFortris",50,"1"
"OR","NetFortris",50,"7"
"PA","NetFortris",50,"7"
"SC","NetFortris",50,"8"
"SD","NetFortris",50,"5"
"TN","NetFortris",50,"6"
"TX","NetFortris",50,"70"
"UT","NetFortris",50,"2"
"VA","NetFortris",50,"6"
"WA","NetFortris",50,"7"
"WI","NetFortris",50,"5"
"WV","NetFortris",50,"3"
"WY","NetFortris",50,"1"
"TX","Net Ops Communications LLC",70,"5238"
"TX","Net Ops Communications LLC",72,"71647"
"AL","Netrix",40,"1"
"AZ","Netrix",50,"1"
"CA","Netrix",50,"4"
"CO","Netrix",50,"2"
"DE","Netrix",50,"1"
"IL","Netrix",40,"16"
"IL","Netrix",50,"26"
"IN","Netrix",50,"2"
"KS","Netrix",50,"1"
"KY","Netrix",50,"1"
"MA","Netrix",50,"1"
"MD","Netrix",50,"3"
"MN","Netrix",50,"4"
"NC","Netrix",50,"2"
"NJ","Netrix",50,"1"
"NY","Netrix",50,"1"
"OH","Netrix",50,"2"
"PA","Netrix",50,"2"
"SC","Netrix",40,"1"
"TN","Netrix",50,"1"
"TX","Netrix",50,"1"
"VA","Netrix",40,"1"
"WA","Netrix",40,"1"
"CT","NetSpeed LLC",50,"193052"
"PA","NetSpeed LLC",50,"15980"
"MS","NETSPEEDMS",70,"212"
"MS","NETSPEEDMS",72,"1772"
"MO","Net Vision Communications",50,"274"
"MO","Net Vision Communications",70,"547"
"IL","Netwitz Internet Services",70,"8004"
"KS","Network Tool and Die Company Inc.",10,"1"
"KS","Network Tool and Die Company Inc.",50,"2"
"KS","Network Tool and Die Company Inc.",70,"36"
"KS","Network Tool and Die Company Inc.",71,"2"
"KY","Networx Technologies, LLC",70,"76"
"MD","Neubeam",50,"79"
"MD","Neubeam",70,"9725"
"PA","Neubeam",70,"2"
"VA","Neubeam",70,"18027"
"WA","Neubeam",70,"22000"
"WV","Neubeam",70,"276"
"CA","Nevada County Fiber Inc.",50,"138"
"NH","NEW Alliance",72,"11"
"VT","NEW Alliance",72,"3318"
"NJ","Newark Fiber",50,"17"
"NJ","Newark Fiber",72,"30"
"IL","NewarkNet",70,"4189"
"VT","New England Wireless Co.",70,"3361"
"VT","New England Wireless Co.",72,"2985"
"OH","New Era Broadband",70,"2157"
"OH","New Era Broadband",72,"1502"
"WV","New Era Broadband",70,"239"
"WV","New Era Broadband",72,"581"
"IA","New Hampton Municipal Utilities",50,"1734"
"VA","New Hope Telephone Cooperative",10,"305"
"VA","New Hope Telephone Cooperative",50,"1164"
"IN","New Lisbon Telephone",50,"930"
"IN","New Paris Telephone Company, Inc.",10,"2658"
"IN","New Paris Telephone Company, Inc.",50,"23592"
"NY","Newport Telephone Co - NTCNet",50,"3239"
"TX","New Source Broadband",71,"22805"
"NY","New Visions",50,"11431"
"KS","Newwave Broadband",72,"753"
"IL","New Windsor Communications, Inc.",10,"642"
"IL","New Windsor Communications, Inc.",50,"589"
"IA","NexGen Connected Communities",50,"24"
"IA","NexGen Connected Communities",70,"15"
"TX","Nexstream",70,"8399"
"CO","NexStream",70,"9"
"TX","NexStream",50,"509"
"TX","NexStream",70,"467"
"KS","Nex-Tech",10,"243"
"KS","Nex-Tech",50,"48174"
"KS","Nex-Tech",70,"30476"
"KS","Nex-Tech",71,"8691"
"KS","Nex-Tech",72,"33833"
"NE","Nex-Tech",50,"31"
"NE","Nex-Tech",70,"5"
"NE","Nex-Tech",72,"15"
"MN","Nextera Wireless",70,"3056558"
"WI","Nextera Wireless",70,"88754"
"WI","NextGen Communications, LLC",40,"534"
"WI","NextGen Communications, LLC",50,"715"
"CO","NextLight",50,"30381"
"IA","Nextlink",70,"159166"
"IA","Nextlink",71,"202558"
"IL","Nextlink",70,"122767"
"IL","Nextlink",71,"59829"
"IL","Nextlink",72,"54230"
"IN","Nextlink",70,"17"
"KS","Nextlink",70,"88469"
"KS","Nextlink",71,"83994"
"KS","Nextlink",72,"113330"
"MN","Nextlink",70,"17"
"MN","Nextlink",71,"742"
"NE","Nextlink",50,"1904"
"NE","Nextlink",70,"158864"
"NE","Nextlink",71,"217032"
"NE","Nextlink",72,"3313"
"OK","Nextlink",70,"144925"
"OK","Nextlink",71,"150399"
"OK","Nextlink",72,"5845"
"SD","Nextlink",70,"5560"
"TX","Nextlink",50,"9419"
"TX","Nextlink",70,"695824"
"TX","Nextlink",71,"1079919"
"TX","Nextlink",72,"118274"
"AR","NEXT, Powered by NAEC, LLC",50,"35823"
"MO","NEXT, Powered by NAEC, LLC",50,"22"
"KS","Nexus Air Fiber",70,"9110"
"MO","Nexus Air Fiber",70,"4651"
"ID","Nez Perce Network Systems",50,"291"
"ID","Nez Perce Network Systems",70,"5604"
"ID","Nez Perce Network Systems",71,"4015"
"AL","NHTC",50,"9703"
"NY","Nicholville Telephone Company",50,"2212"
"IA","Night Owl",50,"866"
"IA","Night Owl",70,"1241"
"IA","Night Owl",71,"1205"
"WA","Nikola Broadband",50,"19"
"WA","Nikola Broadband",70,"11961"
"CO","Nimbus Solutions",70,"729"
"CO","Nimbus Solutions",71,"8283"
"CO","Nimbus Solutions",72,"982"
"IN","NineStar Connect",50,"10902"
"IN","NITCO",10,"10933"
"IN","NITCO",40,"3422"
"IN","NITCO",50,"7109"
"IN","NITCO",70,"117727"
"PA","Nittany Media Inc",70,"4670"
"OH","NKTelco",70,"36181"
"OH","NKTELCO",10,"478"
"OH","NKTELCO",40,"270"
"OH","NKTELCO",50,"17069"
"IN","NLBC",50,"4218"
"IN","NLWB",70,"9065"
"OH","NLWB",70,"13"
"PA","Nmax",40,"575"
"NM","NMSurf",50,"189"
"NM","NMSurf",70,"313883"
"NM","NMSurf",71,"54594"
"NM","NMSurf",72,"68672"
"CO","NNTC Wireless",71,"783"
"WA","NoaNet",50,"350"
"WA","NocTel Communications, Inc.",50,"326"
"IL","Noize Communications LLC",70,"12309"
"TX","Nortex Communications Company",50,"14852"
"KY","North Central Communications",50,"1"
"MS","Northcentral Connect, Inc.",50,"9459"
"KY","North Central Telephone Cooperative",50,"8129"
"TN","North Central Telephone Cooperative",50,"19719"
"CA","North Coast Internet",70,"8615"
"CA","North Coast Internet",72,"9908"
"OH","North Coast Wireless Communications",50,"1188"
"OH","North Coast Wireless Communications",70,"16725"
"OH","North Coast Wireless Communications",72,"18380"
"ND","North Dakota Telephone Company",50,"18619"
"MS","North East Fiber LLC",50,"24398"
"FL","Northeast Florida Telephone Company",10,"8836"
"FL","Northeast Florida Telephone Company",50,"1838"
"IA","Northeast Iowa Telephone Company",50,"3266"
"IA","Northeast Iowa Telephone Company",70,"261"
"WI","Northeast Iowa Telephone Company",70,"16"
"MO","Northeast Missouri Rural Telecommunications",50,"10167"
"NE","Northeast Nebraska Telephone Company",50,"10668"
"SD","Northeast Nebraska Telephone Company",50,"33"
"OK","Northeast Rural Services",50,"27373"
"LA","NortheastTel",50,"2114"
"IA","North English Cooperative Telephone Company",10,"546"
"IA","North English Cooperative Telephone Company",50,"890"
"AR","Northern Arkansas Telephone Company Inc",10,"4435"
"AR","Northern Arkansas Telephone Company Inc",50,"5037"
"MI","Northern Broadband",50,"11"
"MI","Northern Broadband",70,"4330"
"NH","Northern Connections",70,"5"
"VT","Northern Connections",70,"3831"
"IA","Northern Iowa Telephone Company",50,"6064"
"MN","Northern Iowa Telephone Company",50,"106"
"NV","Northern Nevada High Speed Internet",70,"2295"
"MT","Northern Telephone",10,"226"
"MT","Northern Telephone",50,"1088"
"MN","Northern Telephone Company",10,"17"
"MN","Northern Telephone Company",50,"46"
"WI","Northern Telephone & Data",10,"166"
"WI","Northern Telephone & Data",50,"194"
"WI","Northern Telephone & Data",70,"955"
"ND","Northern Valley Communications, LLC",71,"756"
"SD","Northern Valley Communications, LLC",0,"2515"
"SD","Northern Valley Communications, LLC",10,"6779"
"SD","Northern Valley Communications, LLC",50,"4759"
"SD","Northern Valley Communications, LLC",71,"20542"
"MN","Northern Wireless Media  LLC",10,"2"
"MN","Northern Wireless Media  LLC",70,"2207"
"NY","Northland Networks",50,"7433"
"MS","North Lauderdale Wireless Internet",71,"4111"
"NY","North Penn Long Distance Corporation",50,"631"
"PA","North Penn Long Distance Corporation",50,"6010"
"PA","North Penn TelephoneCompany",10,"2485"
"PA","North Penn TelephoneCompany",50,"3059"
"ND","Northwest Communications",10,"46"
"ND","Northwest Communications",50,"8328"
"IA","Northwest Communications Cooperative Association",50,"1437"
"IA","Northwest Communications, Inc.",10,"601"
"IA","Northwest Communications, Inc.",50,"293"
"IA","Northwest Communications, Inc.",70,"27939"
"IA","Northwest Communications, Inc.",71,"39679"
"WI","Northwest_Communications_Inc",40,"2349"
"WI","Northwest_Communications_Inc",50,"4432"
"IA","Northwest Iowa Telephone Co Inc",10,"848"
"IA","Northwest Iowa Telephone Co Inc",40,"2045"
"IA","Northwest Iowa Telephone Co Inc",50,"422"
"IA","Northwest Iowa Telephone Co Inc",70,"50"
"PR","NORTH WIFI PR",70,"4"
"WI","Northwoods Connect",50,"59"
"WI","Northwoods Connect",72,"17332"
"WI","Norvado",10,"3746"
"WI","Norvado",50,"18599"
"MA","Norwood Broadband",40,"7719"
"MA","Norwood Broadband",50,"3758"
"IL","Nova1Net",40,"3865"
"MS","Noxapater Telephone Company",10,"503"
"MI","Nsight Telservices",10,"11"
"WI","Nsight Telservices",10,"25961"
"WI","Nsight Telservices",50,"3379"
"WI","Nsight Telservices",71,"20540"
"WI","NTERA, LLC",50,"3518"
"SC","NTInet Inc",50,"1016"
"MS","NT_Spark_LLC",50,"13966"
"TX","NTT Fiber (North Texas Telephone)",10,"4"
"TX","NTT Fiber (North Texas Telephone)",50,"742"
"TX","NTX Fiberwave",70,"790"
"CO","Nucla-Naturita Telephone Company",10,"1610"
"CO","Nucla-Naturita Telephone Company",50,"93"
"CO","Nucla-Naturita Telephone Company",71,"1063"
"TN","NUconnect",50,"15383"
"CO","Nunn Telephone Company",50,"1053"
"IA","Nuvera Communications, Inc.",10,"490"
"IA","Nuvera Communications, Inc.",50,"388"
"MN","Nuvera Communications, Inc.",10,"10360"
"MN","Nuvera Communications, Inc.",40,"3387"
"MN","Nuvera Communications, Inc.",50,"6731"
"MN","Nuvera Communications, Inc.",70,"3191"
"MN","Nuvera Communications, Inc.",71,"18073"
"MN","Nuvera Communications, Inc.",72,"25736"
"NJ","NuVisions",10,"26"
"NY","NuVisions",10,"88"
"IN","Nuwave Technology Inc.",70,"2386"
"OH","Nuwave Technology Inc.",70,"15967"
"NE","Nyecom Teleservices, Inc.",50,"4"
"NE","Nyecom Teleservices, Inc.",70,"291"
"CA","OACYS Technology",50,"375"
"CA","OACYS Technology",70,"68527"
"CA","OACYS Technology",71,"48738"
"NC","Ocracoke Cable TV LLC",40,"1013"
"OK","OEC Fiber",50,"91608"
"NY","OEConnect",50,"5784"
"DC","Office of the Chief Technology Officer",50,"55"
"TX","OGC Fiber Network Lago Mar",50,"14"
"MI","Ogden Communications",50,"592"
"IA","Ogden Telephone Company",50,"3080"
"OH","Ohio.Net Internet Providers",10,"3756"
"OH","Ohio.Net Internet Providers",50,"3157"
"OH","Ohio Transparent Telecom",70,"8028"
"OH","Ohio Transparent Telecom",72,"19265"
"WV","OHSBroadband",70,"27"
"OK","Oklahoma Fiber Network, LLC",50,"1061"
"OK","Oklahoma Western Telephone Company",10,"930"
"OK","Oklahoma Western Telephone Company",50,"320"
"OK","Oklahoma Windstream, LLC",10,"9352"
"OK","Oklahoma Windstream, LLC",50,"2598"
"OK","Oklahoma Windstream, LLC",70,"861"
"OK","Oklahoma Windstream, LLC",72,"2682"
"OK","Oklatel",10,"1312"
"OK","Oklatel",70,"2958"
"CA","OLHCommunityFiber",50,"52"
"IA","Olin Telephone Company",10,"198"
"IA","Olin Telephone Company",50,"1316"
"OH","Omni Fiber",50,"37828"
"IA","OmniTel Communications",50,"3423"
"IA","OmniTel-Farmers Mutual",50,"2603"
"IA","OmniTel-Farmers Tel",50,"2068"
"IA","OmniTel-FMTC I35",50,"1899"
"IA","OmniTel-FMTC SWT",50,"869"
"IA","OmniTel-Interstate Cablevision",50,"1370"
"CA","Omsoft",50,"154"
"CA","Omsoft",70,"865"
"CA","ONE Burbank",50,"156"
"NY","Oneida County Rural Telephone Co.",10,"252"
"NY","Oneida County Rural Telephone Co.",50,"3494"
"IL","Oneida Network Services",10,"241"
"IL","Oneida Network Services",50,"490"
"IL","Oneida Telephone Exchange",50,"576"
"AZ","One Ring Networks",70,"69"
"AZ","One Ring Networks",71,"16"
"CA","One Ring Networks",70,"1008"
"CA","One Ring Networks",71,"210"
"FL","One Ring Networks",70,"1"
"GA","One Ring Networks",70,"90"
"GA","One Ring Networks",71,"6"
"MD","One Ring Networks",70,"5"
"OH","One Ring Networks",70,"1"
"TX","One Ring Networks",70,"455"
"TX","One Ring Networks",71,"51"
"VA","One Ring Networks",70,"1"
"TX","OneSource Communications",10,"12"
"TX","OneSource Communications",40,"6508"
"TX","OneSource Communications",50,"14775"
"TX","OneSource Communications",70,"68"
"PR","Onlinet",70,"9230"
"KY","OnPoint Broadband",40,"261"
"KY","OnPoint Broadband",50,"1808"
"IN","On-Ramp Indiana Inc.",50,"116"
"IN","On-Ramp Indiana Inc.",70,"36829"
"IN","On-Ramp Indiana Inc.",72,"1407"
"IA","Onslow Cooperative Telephone Association",50,"283"
"NY","Ontario Telephone Co",10,"435"
"NY","Ontario Telephone Co",50,"2947"
"ME","O.P.E.N.",50,"8319"
"FL","OpenBroadband LLC",70,"28141"
"FL","OpenBroadband LLC",72,"15792"
"NC","OpenBroadband LLC",70,"302998"
"NC","OpenBroadband LLC",72,"210052"
"SC","OpenBroadband LLC",70,"71406"
"SC","OpenBroadband LLC",72,"3"
"VA","OpenBroadband LLC",70,"27237"
"VA","OpenBroadband LLC",72,"3451"
"KY","OpenFiber Kentucky",50,"11"
"NC","Open Fiber USA",50,"24522"
"TX","Open Infra Inc",50,"9624"
"ME","O.P.E.N.x",10,"53"
"NY","Optical Communications Group Inc.",50,"3161"
"UT","Optic Loop",50,"16884"
"UT","Optic Loop",70,"63638"
"PR","Optico Fiber",50,"66609"
"GA","OptiLink",50,"22119"
"AK","OptimERA Holdings Inc",70,"669"
"AK","OptimERA Holdings Inc",71,"1"
"AR","Optimum",40,"202036"
"AR","Optimum",50,"75"
"AZ","Optimum",40,"160752"
"AZ","Optimum",50,"302"
"CA","Optimum",40,"88746"
"CA","Optimum",50,"28"
"CT","Optimum",40,"224693"
"CT","Optimum",50,"183551"
"ID","Optimum",40,"12648"
"ID","Optimum",50,"1"
"KS","Optimum",40,"14790"
"KS","Optimum",50,"8"
"KY","Optimum",40,"30595"
"KY","Optimum",50,"16"
"LA","Optimum",40,"225810"
"LA","Optimum",50,"164"
"MO","Optimum",40,"122386"
"MO","Optimum",50,"55"
"MS","Optimum",40,"28726"
"MS","Optimum",50,"15"
"NC","Optimum",40,"234434"
"NC","Optimum",50,"992"
"NJ","Optimum",40,"969752"
"NJ","Optimum",50,"654126"
"NM","Optimum",40,"15974"
"NM","Optimum",50,"9"
"NV","Optimum",40,"11258"
"NV","Optimum",50,"15"
"NY","Optimum",40,"1581788"
"NY","Optimum",50,"1062154"
"OH","Optimum",40,"37504"
"OH","Optimum",50,"7"
"OK","Optimum",40,"142559"
"OK","Optimum",50,"66"
"PA","Optimum",40,"2029"
"PA","Optimum",50,"5"
"TX","Optimum",40,"1163831"
"TX","Optimum",50,"14848"
"VA","Optimum",40,"5494"
"VA","Optimum",50,"3"
"WV","Optimum",40,"279437"
"WV","Optimum",50,"220"
"CO","Optimus Communications",40,"194"
"CO","Optimus Communications",50,"298"
"CO","Optimus Communications",70,"35912"
"CO","Optimus Communications",72,"48830"
"PR","Optivon",40,"2"
"PR","Optivon",50,"95"
"PR","Optivon",70,"47"
"SC","Orangeburg County Broadband",50,"5535"
"CA","Orange Business Services U.S., Inc.",50,"2"
"DC","Orange Business Services U.S., Inc.",50,"1"
"GA","Orange Business Services U.S., Inc.",50,"2"
"IL","Orange Business Services U.S., Inc.",50,"1"
"NY","Orange Business Services U.S., Inc.",50,"1"
"TX","Orange Business Services U.S., Inc.",50,"3"
"VA","Orange Business Services U.S., Inc.",50,"3"
"IN","Orange Co REMC",71,"7004"
"IN","Orange County REMC",50,"16596"
"IA","Oran Mutual Telephone Company	",50,"279"
"AZ","Orbitel Communications",40,"41944"
"AZ","Orbitel Communications",50,"808"
"WA","Orcas Online, Inc.",50,"1"
"WA","Orcas Online, Inc.",70,"627"
"MO","Oregon Farmers Mutual Telephone Company",50,"460"
"ID","OREGON_IDAHO UTILITIES",50,"5"
"OR","OREGON_IDAHO UTILITIES",50,"137"
"ID","OREGON-IDAHO UTILITIES",10,"22"
"NV","OREGON-IDAHO UTILITIES",10,"815"
"NV","OREGON-IDAHO UTILITIES",50,"8"
"OR","OREGON-IDAHO UTILITIES",10,"518"
"OR","OREGON-IDAHO UTILITIES",50,"5"
"OR","OREGON TELEPHONE CORPORATION",70,"578"
"WA","OREGON TELEPHONE CORPORATION",70,"40"
"CA","Orion Broadband",40,"2317"
"OK","Osage Broadband",50,"3"
"OK","Osage Broadband",70,"1172"
"OK","Osage Broadband",71,"1213"
"IA","Osage Municipal Utilities",40,"2013"
"IA","Osage Municipal Utilities",50,"271"
"IA","Osage Municipal Utilities",70,"771"
"MN","OSAKIS",10,"1628"
"MN","OSAKIS",50,"1729"
"PR","OSNET Wireless",70,"23795"
"NM","Oso Internet Solutions",50,"1238"
"NM","Oso Internet Solutions",70,"1402"
"MO","Otelco Mid-Missouri LLC",50,"433"
"AL","Otelco Telephone LLC",10,"30"
"AL","Otelco Telephone LLC",40,"5693"
"AL","Otelco Telephone LLC",50,"1827"
"MN","Otter Tail Telecom",10,"5586"
"MN","Otter Tail Telecom",50,"1672"
"MN","Otter Tail Telecom",70,"34"
"OH","Ottoville Mutual Telephone Company",50,"1811"
"AK","OTZ",10,"789"
"CA","Outback Internet, LLC",70,"962"
"IN","Outernet Broadband LLC",50,"4"
"IN","Outernet Broadband LLC",70,"4955"
"ME","Outer Reach Broadband",71,"1412"
"KY","Owensboro Municipal Utilities",50,"20001"
"ME","Oxford County Telephone Company d/b/a FirstLight Fiber",50,"2772"
